Sub,Date,Press,Trial,ItemPressed,CorrectItem,Progress,PressAccuracy,TrialAccuracy,RT,SessionTime,TotalTime,ListNum,ListPics,ItemsInList,NumLists,CorrectionProcedure,ex1,ex2,ex3,ListType,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Label,Ports Used
Benedict,2012.02.27,88,32,C,C,-,1,bl,0.5,335.05,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,3,3,sc.20459,Chamber 3,40,4,2,-,1
Benedict,2012.02.27,89,32,D,D,ABCD,1,1,0.45,335.5,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,6,6,sc.20461,Chamber 3,40,4,2,-,1
Benedict,2012.02.27,90,33,A,A,-,1,bl,1.466667,341.2167,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,0,0,sc.20455,Chamber 3,40,4,2,-,0
Benedict,2012.02.27,91,33,B,B,-,1,bl,0.7,341.9167,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,8,8,sc.20457,Chamber 3,40,4,2,-,0
Benedict,2012.02.27,92,33,C,C,-,1,bl,0.9333333,342.85,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,3,3,sc.20459,Chamber 3,40,4,2,-,0
Benedict,2012.02.27,93,33,D,D,ABCD,1,1,0.45,343.3,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,9,9,sc.20461,Chamber 3,40,4,2,-,0
Benedict,2012.02.27,94,34,A,A,-,1,bl,2.633333,349.95,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,14,14,sc.20455,Chamber 3,40,4,2,-,14
Benedict,2012.02.27,95,34,C,B,AC,0,0,0.55,350.5,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,1,6,sc.20457,Chamber 3,40,4,2,-,14
Benedict,2012.02.27,96,35,A,A,-,1,bl,2.433333,359.6833,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,2,2,sc.20455,Chamber 3,40,4,2,-,2
Benedict,2012.02.27,97,35,C,B,AC,0,0,0.5666667,360.25,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,13,0,sc.20457,Chamber 3,40,4,2,-,2
Benedict,2012.02.27,98,36,A,A,-,1,bl,1.566667,368.4833,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,11,11,sc.20455,Chamber 3,40,4,2,-,11
Benedict,2012.02.27,99,36,B,B,-,1,bl,1.133333,369.6167,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,15,15,sc.20457,Chamber 3,40,4,2,-,11
Benedict,2012.02.27,100,36,C,C,-,1,bl,2.066667,371.6833,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,12,12,sc.20459,Chamber 3,40,4,2,-,11
Benedict,2012.02.27,101,36,D,D,ABCD,1,1,0.4,372.0833,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,7,7,sc.20461,Chamber 3,40,4,2,-,11
Benedict,2012.02.27,102,37,A,A,-,1,bl,3.066667,379.3333,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,5,5,sc.20455,Chamber 3,40,4,2,-,5
Benedict,2012.02.27,103,37,B,B,-,1,bl,0.3333333,379.6667,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,6,6,sc.20457,Chamber 3,40,4,2,-,5
Benedict,2012.02.27,104,37,C,C,-,1,bl,0.3166667,379.9833,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,7,7,sc.20459,Chamber 3,40,4,2,-,5
Benedict,2012.02.27,105,37,D,D,ABCD,1,1,1.283333,381.2667,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,0,0,sc.20461,Chamber 3,40,4,2,-,5
Benedict,2012.02.27,106,38,A,A,-,1,bl,2.216667,387.4,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,14,14,sc.20455,Chamber 3,40,4,2,-,14
Benedict,2012.02.27,107,38,B,B,-,1,bl,0.7,388.1,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,11,11,sc.20457,Chamber 3,40,4,2,-,14
Benedict,2012.02.27,108,38,C,C,-,1,bl,2.55,390.65,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,13,13,sc.20459,Chamber 3,40,4,2,-,14
Benedict,2012.02.27,109,38,D,D,ABCD,1,1,0.4,391.05,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,12,12,sc.20461,Chamber 3,40,4,2,-,14
Benedict,2012.02.27,110,39,A,A,-,1,bl,2.066667,396.7167,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,1,1,sc.20455,Chamber 3,40,4,2,-,1
Benedict,2012.02.27,111,39,B,B,-,1,bl,0.4333333,397.15,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,9,9,sc.20457,Chamber 3,40,4,2,-,1
Benedict,2012.02.27,112,39,C,C,-,1,bl,0.5666667,397.7167,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,14,14,sc.20459,Chamber 3,40,4,2,-,1
Benedict,2012.02.27,113,39,D,D,ABCD,1,1,0.4833333,398.2,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,12,12,sc.20461,Chamber 3,40,4,2,-,1
Benedict,2012.02.27,114,40,A,A,-,1,bl,2.066667,404.1,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,11,11,sc.20455,Chamber 3,40,4,2,-,11
Benedict,2012.02.27,115,40,B,B,-,1,bl,1.716667,405.8167,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,0,0,sc.20457,Chamber 3,40,4,2,-,11
Benedict,2012.02.27,116,40,D,C,ABD,0,0,0.3833333,406.2,06:52,1,20455 20457 20459 20461,4,1,off,-,-,-,-,9,7,sc.20459,Chamber 3,40,4,2,-,11
Benedict,2012.02.29,1,1,C,A,C,0,0,3.25,11.55,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,12,5,sc.20469,Chamber 3,40,4,2,-,5
Benedict,2012.02.29,2,2,D,A,D,0,0,1.766667,29.36667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,8,11,sc.20469,Chamber 3,40,4,2,-,11
Benedict,2012.02.29,3,3,D,A,D,0,0,4.6,44.3,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,2,5,sc.20469,Chamber 3,40,4,2,-,5
Benedict,2012.02.29,4,4,B,A,B,0,0,4.583333,61.25,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,0,14,sc.20469,Chamber 3,40,4,2,-,14
Benedict,2012.02.29,5,5,D,A,D,0,0,1.833333,70.68333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,8,15,sc.20469,Chamber 3,40,4,2,-,15
Benedict,2012.02.29,6,6,C,A,C,0,0,6.966667,92.81667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,12,3,sc.20469,Chamber 3,40,4,2,-,3
Benedict,2012.02.29,7,7,B,A,B,0,0,5.066667,110.6333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,12,7,sc.20469,Chamber 3,40,4,2,-,7
Benedict,2012.02.29,8,8,A,A,-,1,bl,3.45,125.3667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,2,2,sc.20469,Chamber 3,40,4,2,-,2
Benedict,2012.02.29,9,8,B,B,-,1,bl,1.216667,126.5833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,9,9,sc.20471,Chamber 3,40,4,2,-,2
Benedict,2012.02.29,10,8,D,C,ABD,0,0,1.433333,128.0167,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,12,1,sc.20473,Chamber 3,40,4,2,-,2
Benedict,2012.02.29,11,9,C,A,C,0,0,3.116667,140.1667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,8,2,sc.20469,Chamber 3,40,4,2,-,2
Benedict,2012.02.29,12,10,C,A,C,0,0,2.583333,175.2333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,9,11,sc.20469,Chamber 3,40,4,2,-,11
Benedict,2012.02.29,13,11,A,A,-,1,bl,10.93333,206.2,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,0,0,sc.20469,Chamber 3,40,4,2,-,0
Benedict,2012.02.29,14,11,B,B,-,1,bl,0.7,206.9,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,14,14,sc.20471,Chamber 3,40,4,2,-,0
Benedict,2012.02.29,15,11,C,C,-,1,bl,0.5333333,207.4333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,15,15,sc.20473,Chamber 3,40,4,2,-,0
Benedict,2012.02.29,16,11,D,D,ABCD,1,1,0.4666667,207.9,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,9,9,sc.20475,Chamber 3,40,4,2,-,0
Benedict,2012.02.29,17,12,D,A,D,0,0,2.35,213.9333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,1,15,sc.20469,Chamber 3,40,4,2,-,15
Benedict,2012.02.29,18,13,A,A,-,1,bl,3.033333,229.2833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,0,0,sc.20469,Chamber 3,40,4,2,-,0
Benedict,2012.02.29,19,13,D,B,AD,0,0,0.35,229.6333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,1,14,sc.20471,Chamber 3,40,4,2,-,0
Benedict,2012.02.29,20,14,B,A,B,0,0,3.316667,239.8167,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,11,2,sc.20469,Chamber 3,40,4,2,-,2
Benedict,2012.02.29,21,15,C,A,C,0,0,1.966667,253.8833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,12,7,sc.20469,Chamber 3,40,4,2,-,7
Benedict,2012.02.29,22,16,D,A,D,0,0,3.4,280.9,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,12,8,sc.20469,Chamber 3,40,4,2,-,8
Benedict,2012.02.29,23,17,A,A,-,1,bl,2.85,290.6167,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,13,13,sc.20469,Chamber 3,40,4,2,-,13
Benedict,2012.02.29,24,17,D,B,AD,0,0,0.4166667,291.0333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,2,10,sc.20471,Chamber 3,40,4,2,-,13
Benedict,2012.02.29,25,18,A,A,-,1,bl,4.366667,310.0667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,11,11,sc.20469,Chamber 3,40,4,2,-,11
Benedict,2012.02.29,26,18,C,B,AC,0,0,1.016667,311.0833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,4,14,sc.20471,Chamber 3,40,4,2,-,11
Benedict,2012.02.29,27,19,A,A,-,1,bl,4.166667,323.7333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,15,15,sc.20469,Chamber 3,40,4,2,-,15
Benedict,2012.02.29,28,19,B,B,-,1,bl,0.8666667,324.6,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,13,13,sc.20471,Chamber 3,40,4,2,-,15
Benedict,2012.02.29,29,19,D,C,ABD,0,0,1.166667,325.7667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,9,14,sc.20473,Chamber 3,40,4,2,-,15
Benedict,2012.02.29,30,20,A,A,-,1,bl,1.383333,336.2833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,0,0,sc.20469,Chamber 3,40,4,2,-,0
Benedict,2012.02.29,31,20,D,B,AD,0,0,1.45,337.7333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,15,13,sc.20471,Chamber 3,40,4,2,-,0
Benedict,2012.02.29,32,21,A,A,-,1,bl,3.7,348.15,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,8,8,sc.20469,Chamber 3,40,4,2,-,8
Benedict,2012.02.29,33,21,D,B,AD,0,0,1.833333,349.9833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,15,11,sc.20471,Chamber 3,40,4,2,-,8
Benedict,2012.02.29,34,22,A,A,-,1,bl,2.566667,367.5,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,11,11,sc.20469,Chamber 3,40,4,2,-,11
Benedict,2012.02.29,35,22,B,B,-,1,bl,2.133333,369.6333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,2,2,sc.20471,Chamber 3,40,4,2,-,11
Benedict,2012.02.29,36,22,D,C,ABD,0,0,1.15,370.7833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,14,7,sc.20473,Chamber 3,40,4,2,-,11
Benedict,2012.02.29,37,23,A,A,-,1,bl,2.333333,391.7667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,9,9,sc.20469,Chamber 3,40,4,2,-,9
Benedict,2012.02.29,38,23,B,B,-,1,bl,1.083333,392.85,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,4,4,sc.20471,Chamber 3,40,4,2,-,9
Benedict,2012.02.29,39,23,C,C,-,1,bl,0.45,393.3,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,11,11,sc.20473,Chamber 3,40,4,2,-,9
Benedict,2012.02.29,40,23,D,D,ABCD,1,1,0.45,393.75,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,15,15,sc.20475,Chamber 3,40,4,2,-,9
Benedict,2012.02.29,41,24,A,A,-,1,bl,4.233333,401.95,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,3,3,sc.20469,Chamber 3,40,4,2,-,3
Benedict,2012.02.29,42,24,B,B,-,1,bl,2.366667,404.3167,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,11,11,sc.20471,Chamber 3,40,4,2,-,3
Benedict,2012.02.29,43,24,D,C,ABD,0,0,0.9833333,405.3,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,6,2,sc.20473,Chamber 3,40,4,2,-,3
Benedict,2012.02.29,44,25,A,A,-,1,bl,0.9333333,420.7,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,4,4,sc.20469,Chamber 3,40,4,2,-,4
Benedict,2012.02.29,45,25,B,B,-,1,bl,1.366667,422.0667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,10,10,sc.20471,Chamber 3,40,4,2,-,4
Benedict,2012.02.29,46,25,D,C,ABD,0,0,0.9166667,422.9833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,13,15,sc.20473,Chamber 3,40,4,2,-,4
Benedict,2012.02.29,47,26,A,A,-,1,bl,4.05,438.7667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,9,9,sc.20469,Chamber 3,40,4,2,-,9
Benedict,2012.02.29,48,26,B,B,-,1,bl,1.6,440.3667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,13,13,sc.20471,Chamber 3,40,4,2,-,9
Benedict,2012.02.29,49,26,C,C,-,1,bl,1.133333,441.5,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,12,12,sc.20473,Chamber 3,40,4,2,-,9
Benedict,2012.02.29,50,26,D,D,ABCD,1,1,0.4166667,441.9167,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,7,7,sc.20475,Chamber 3,40,4,2,-,9
Benedict,2012.02.29,51,27,A,A,-,1,bl,2.15,447.8667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,5,5,sc.20469,Chamber 3,40,4,2,-,5
Benedict,2012.02.29,52,27,B,B,-,1,bl,1.6,449.4667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,4,4,sc.20471,Chamber 3,40,4,2,-,5
Benedict,2012.02.29,53,27,C,C,-,1,bl,0.4,449.8667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,12,12,sc.20473,Chamber 3,40,4,2,-,5
Benedict,2012.02.29,54,27,D,D,ABCD,1,1,0.4333333,450.3,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,11,11,sc.20475,Chamber 3,40,4,2,-,5
Benedict,2012.02.29,55,28,A,A,-,1,bl,2.716667,456.7833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,5,5,sc.20469,Chamber 3,40,4,2,-,5
Benedict,2012.02.29,56,28,B,B,-,1,bl,0.95,457.7333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,7,7,sc.20471,Chamber 3,40,4,2,-,5
Benedict,2012.02.29,57,28,C,C,-,1,bl,1.583333,459.3167,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,14,14,sc.20473,Chamber 3,40,4,2,-,5
Benedict,2012.02.29,58,28,D,D,ABCD,1,1,0.4666667,459.7833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,1,1,sc.20475,Chamber 3,40,4,2,-,5
Benedict,2012.02.29,59,29,A,A,-,1,bl,1.983333,465.6333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,5,5,sc.20469,Chamber 3,40,4,2,-,5
Benedict,2012.02.29,60,29,B,B,-,1,bl,0.6,466.2333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,14,14,sc.20471,Chamber 3,40,4,2,-,5
Benedict,2012.02.29,61,29,D,C,ABD,0,0,1.983333,468.2167,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,0,6,sc.20473,Chamber 3,40,4,2,-,5
Benedict,2012.02.29,62,30,A,A,-,1,bl,1.333333,479.9833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,11,11,sc.20469,Chamber 3,40,4,2,-,11
Benedict,2012.02.29,63,30,B,B,-,1,bl,1.5,481.4833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,5,5,sc.20471,Chamber 3,40,4,2,-,11
Benedict,2012.02.29,64,30,C,C,-,1,bl,1.3,482.7833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,13,13,sc.20473,Chamber 3,40,4,2,-,11
Benedict,2012.02.29,65,30,D,D,ABCD,1,1,1.416667,484.2,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,7,7,sc.20475,Chamber 3,40,4,2,-,11
Benedict,2012.02.29,66,31,A,A,-,1,bl,1.65,489.8167,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,8,8,sc.20469,Chamber 3,40,4,2,-,8
Benedict,2012.02.29,67,31,B,B,-,1,bl,0.8,490.6167,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,12,12,sc.20471,Chamber 3,40,4,2,-,8
Benedict,2012.02.29,68,31,D,C,ABD,0,0,1.05,491.6667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,5,2,sc.20473,Chamber 3,40,4,2,-,8
Benedict,2012.02.29,69,32,A,A,-,1,bl,2.35,501.6333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,1,1,sc.20469,Chamber 3,40,4,2,-,1
Benedict,2012.02.29,70,32,B,B,-,1,bl,0.3833333,502.0167,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,3,3,sc.20471,Chamber 3,40,4,2,-,1
Benedict,2012.02.29,71,32,C,C,-,1,bl,1.066667,503.0833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,6,6,sc.20473,Chamber 3,40,4,2,-,1
Benedict,2012.02.29,72,32,D,D,ABCD,1,1,0.3833333,503.4667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,15,15,sc.20475,Chamber 3,40,4,2,-,1
Benedict,2012.02.29,73,33,A,A,-,1,bl,1.4,510.9333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,11,11,sc.20469,Chamber 3,40,4,2,-,11
Benedict,2012.02.29,74,33,C,B,AC,0,0,1.116667,512.05,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,12,6,sc.20471,Chamber 3,40,4,2,-,11
Benedict,2012.02.29,75,34,A,A,-,1,bl,2.783333,521.6167,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,12,12,sc.20469,Chamber 3,40,4,2,-,12
Benedict,2012.02.29,76,34,B,B,-,1,bl,0.4166667,522.0333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,7,7,sc.20471,Chamber 3,40,4,2,-,12
Benedict,2012.02.29,77,34,C,C,-,1,bl,1.166667,523.2,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,2,2,sc.20473,Chamber 3,40,4,2,-,12
Benedict,2012.02.29,78,34,D,D,ABCD,1,1,0.4166667,523.6167,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,10,10,sc.20475,Chamber 3,40,4,2,-,12
Benedict,2012.02.29,79,35,A,A,-,1,bl,1.85,529.3,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,15,15,sc.20469,Chamber 3,40,4,2,-,15
Benedict,2012.02.29,80,35,B,B,-,1,bl,1.3,530.6,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,9,9,sc.20471,Chamber 3,40,4,2,-,15
Benedict,2012.02.29,81,35,C,C,-,1,bl,0.45,531.05,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,2,2,sc.20473,Chamber 3,40,4,2,-,15
Benedict,2012.02.29,82,35,D,D,ABCD,1,1,0.4,531.45,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,10,10,sc.20475,Chamber 3,40,4,2,-,15
Benedict,2012.02.29,83,36,A,A,-,1,bl,1.283333,536.55,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,8,8,sc.20469,Chamber 3,40,4,2,-,8
Benedict,2012.02.29,84,36,B,B,-,1,bl,1.266667,537.8167,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,5,5,sc.20471,Chamber 3,40,4,2,-,8
Benedict,2012.02.29,85,36,C,C,-,1,bl,0.7333333,538.55,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,1,1,sc.20473,Chamber 3,40,4,2,-,8
Benedict,2012.02.29,86,36,D,D,ABCD,1,1,0.4333333,538.9833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,15,15,sc.20475,Chamber 3,40,4,2,-,8
Benedict,2012.02.29,87,37,A,A,-,1,bl,2.666667,550.8333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,14,14,sc.20469,Chamber 3,40,4,2,-,14
Benedict,2012.02.29,88,37,B,B,-,1,bl,0.55,551.3833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,3,3,sc.20471,Chamber 3,40,4,2,-,14
Benedict,2012.02.29,89,37,C,C,-,1,bl,1.033333,552.4167,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,9,9,sc.20473,Chamber 3,40,4,2,-,14
Benedict,2012.02.29,90,37,D,D,ABCD,1,1,0.4166667,552.8333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,13,13,sc.20475,Chamber 3,40,4,2,-,14
Benedict,2012.02.29,91,38,A,A,-,1,bl,1.65,558.2167,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,15,15,sc.20469,Chamber 3,40,4,2,-,15
Benedict,2012.02.29,92,38,B,B,-,1,bl,1.216667,559.4333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,11,11,sc.20471,Chamber 3,40,4,2,-,15
Benedict,2012.02.29,93,38,C,C,-,1,bl,0.4166667,559.85,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,5,5,sc.20473,Chamber 3,40,4,2,-,15
Benedict,2012.02.29,94,38,D,D,ABCD,1,1,0.4,560.25,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,12,12,sc.20475,Chamber 3,40,4,2,-,15
Benedict,2012.02.29,95,39,A,A,-,1,bl,2.683333,566.6667,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,1,1,sc.20469,Chamber 3,40,4,2,-,1
Benedict,2012.02.29,96,39,B,B,-,1,bl,0.4333333,567.1,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,12,12,sc.20471,Chamber 3,40,4,2,-,1
Benedict,2012.02.29,97,39,C,C,-,1,bl,0.45,567.55,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,11,11,sc.20473,Chamber 3,40,4,2,-,1
Benedict,2012.02.29,98,39,D,D,ABCD,1,1,0.4833333,568.0333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,2,2,sc.20475,Chamber 3,40,4,2,-,1
Benedict,2012.02.29,99,40,A,A,-,1,bl,2.45,574.3333,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,9,9,sc.20469,Chamber 3,40,4,2,-,9
Benedict,2012.02.29,100,40,B,B,-,1,bl,0.35,574.6833,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,6,6,sc.20471,Chamber 3,40,4,2,-,9
Benedict,2012.02.29,101,40,C,C,-,1,bl,0.4166667,575.1,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,2,2,sc.20473,Chamber 3,40,4,2,-,9
Benedict,2012.02.29,102,40,D,D,ABCD,1,1,0.4,575.5,09:37,1,20469 20471 20473 20475,4,1,off,-,-,-,-,10,10,sc.20475,Chamber 3,40,4,2,-,9
Benedict,2012.03.01,1,1,D,A,D,0,0,2.8,4.5,06:29,1,20476 20478 20480 20482,4,1,off,-,-,-,-,9,1,sc.20476,Chamber 3,40,4,2,-,1
Benedict,2012.03.01,2,2,D,A,D,0,0,1.533333,15.08333,06:29,1,20476 20478 20480 20482,4,1,off,-,-,-,-,0,12,sc.20476,Chamber 3,40,4,2,-,12
Benedict,2012.03.01,3,3,B,A,B,0,0,1.733333,23.98333,06:29,1,20476 20478 20480 20482,4,1,off,-,-,-,-,11,13,sc.20476,Chamber 3,40,4,2,-,13
Benedict,2012.03.01,4,4,B,A,B,0,0,1.566667,32.03333,06:29,1,20476 20478 20480 20482,4,1,off,-,-,-,-,8,7,sc.20476,Chamber 3,40,4,2,-,7
Benedict,2012.03.01,5,5,C,A,C,0,0,1.983333,43.45,06:29,1,20476 20478 20480 20482,4,1,off,-,-,-,-,12,13,sc.20476,Chamber 3,40,4,2,-,13
Benedict,2012.03.01,6,6,B,A,B,0,0,1.983333,53.93333,06:29,1,20476 20478 20480 20482,4,1,off,-,-,-,-,6,13,sc.20476,Chamber 3,40,4,2,-,13
Benedict,2012.03.01,7,7,D,A,D,0,0,1.616667,62.43333,06:29,1,20476 20478 20480 20482,4,1,off,-,-,-,-,15,0,sc.20476,Chamber 3,40,4,2,-,0
Benedict,2012.03.01,8,8,B,A,B,0,0,2.566667,71.93333,06:29,1,20476 20478 20480 20482,4,1,off,-,-,-,-,0,4,sc.20476,Chamber 3,40,4,2,-,4
Benedict,2012.03.01,9,9,A,A,-,1,bl,3.2,82.48333,06:29,1,20476 20478 20480 20482,4,1,off,-,-,-,-,0,0,sc.20476,Chamber 3,40,4,2,-,0
Benedict,2012.03.01,10,9,C,B,AC,0,0,1.666667,84.13333,06:29,1,20476 20478 20480 20482,4,1,off,-,-,-,-,5,6,sc.20478,Chamber 3,40,4,2,-,0
Benedict,2012.03.01,11,10,A,A,-,1,bl,1.466667,92.18333,06:29,1,20476 20478 20480 20482,4,1,off,-,-,-,-,8,8,sc.20476,Chamber 3,40,4,2,-,8
Benedict,2012.03.01,12,10,B,B,-,1,bl,1.966667,94.15,06:29,1,20476 20478 20480 20482,4,1,off,-,-,-,-,15,15,sc.20478,Chamber 3,40,4,2,-,8
Benedict,2012.03.01,13,10,C,C,-,1,bl,0.5166667,94.66667,06:29,1,20476 20478 20480 20482,4,1,off,-,-,-,-,2,2,sc.20480,Chamber 3,40,4,2,-,8
