Sub,Date,Press,Trial,ItemPressed,CorrectItem,Progress,PressAccuracy,TrialAccuracy,RT,SessionTime,TotalTime,ListNum,ListPics,ItemsInList,NumLists,CorrectionProcedure,ex1,ex2,ex3,ListType,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Label,Ports Used,,,,,,,,,,,,,,,
Oberon,2012.02.20,73,30,B,B,-,1,bl,0.9833333,440.8333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,7,7,sc.20422,Chamber 3,40,4,2,-,11,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,74,30,C,C,-,1,bl,2.016667,442.85,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,3,3,sc.20424,Chamber 3,40,4,2,-,11,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,75,30,D,D,ABCD,1,1,0.45,443.3,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,8,8,sc.20426,Chamber 3,40,4,2,-,11,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,76,31,A,A,-,1,bl,1.466667,448.45,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,12,12,sc.20420,Chamber 3,40,4,2,-,12,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,77,31,B,B,-,1,bl,1.3,449.75,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,9,9,sc.20422,Chamber 3,40,4,2,-,12,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,78,31,C,C,-,1,bl,0.7166667,450.4667,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,7,7,sc.20424,Chamber 3,40,4,2,-,12,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,79,31,D,D,ABCD,1,1,0.4166667,450.8833,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,1,1,sc.20426,Chamber 3,40,4,2,-,12,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,80,32,A,A,-,1,bl,1.516667,456.05,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,9,9,sc.20420,Chamber 3,40,4,2,-,9,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,81,32,B,B,-,1,bl,0.7666667,456.8167,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,8,8,sc.20422,Chamber 3,40,4,2,-,9,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,82,32,C,C,-,1,bl,0.7,457.5167,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,3,3,sc.20424,Chamber 3,40,4,2,-,9,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,83,32,D,D,ABCD,1,1,0.5666667,458.0833,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,1,1,sc.20426,Chamber 3,40,4,2,-,9,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,84,33,A,A,-,1,bl,1.566667,463.15,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,12,12,sc.20420,Chamber 3,40,4,2,-,12,9,15,8,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,85,33,B,B,-,1,bl,1.583333,464.7333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,9,9,sc.20422,Chamber 3,40,4,2,-,12,9,15,8,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,86,33,D,C,ABD,0,0,1.166667,465.9,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,8,15,sc.20424,Chamber 3,40,4,2,-,12,9,15,8,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,87,34,A,A,-,1,bl,2.15,475.35,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,3,3,sc.20420,Chamber 3,40,4,2,-,3,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,88,34,B,B,-,1,bl,1.85,477.2,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,5,5,sc.20422,Chamber 3,40,4,2,-,3,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,89,34,C,C,-,1,bl,1.233333,478.4333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,15,15,sc.20424,Chamber 3,40,4,2,-,3,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,90,34,D,D,ABCD,1,1,0.4666667,478.9,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,2,2,sc.20426,Chamber 3,40,4,2,-,3,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,91,35,A,A,-,1,bl,2.533333,484.8667,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,10,10,sc.20420,Chamber 3,40,4,2,-,10,11,14,9,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,92,35,B,B,-,1,bl,1.3,486.1667,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,11,11,sc.20422,Chamber 3,40,4,2,-,10,11,14,9,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,93,35,C,C,-,1,bl,0.4666667,486.6333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,14,14,sc.20424,Chamber 3,40,4,2,-,10,11,14,9,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,94,35,D,D,ABCD,1,1,0.4666667,487.1,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,9,9,sc.20426,Chamber 3,40,4,2,-,10,11,14,9,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,95,36,A,A,-,1,bl,2.016667,492.8333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,0,0,sc.20420,Chamber 3,40,4,2,-,0,12,13,8,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,96,36,B,B,-,1,bl,1.116667,493.95,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,12,12,sc.20422,Chamber 3,40,4,2,-,0,12,13,8,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,97,36,C,C,-,1,bl,0.8166667,494.7667,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,13,13,sc.20424,Chamber 3,40,4,2,-,0,12,13,8,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,98,36,D,D,ABCD,1,1,0.4166667,495.1833,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,8,8,sc.20426,Chamber 3,40,4,2,-,0,12,13,8,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,99,37,A,A,-,1,bl,1.133333,499.95,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,8,8,sc.20420,Chamber 3,40,4,2,-,8,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,100,37,B,B,-,1,bl,2.083333,502.0333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,0,0,sc.20422,Chamber 3,40,4,2,-,8,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,101,37,C,C,-,1,bl,2,504.0333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,6,6,sc.20424,Chamber 3,40,4,2,-,8,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,102,37,D,D,ABCD,1,1,0.4666667,504.5,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,3,3,sc.20426,Chamber 3,40,4,2,-,8,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,103,38,A,A,-,1,bl,1.633333,509.6667,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,1,1,sc.20420,Chamber 3,40,4,2,-,1,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0
