Sub,Date,Press,Trial,ItemPressed,CorrectItem,Progress,PressAccuracy,TrialAccuracy,RT,SessionTime,TotalTime,ListNum,ListPics,ItemsInList,NumLists,CorrectionProcedure,ex1,ex2,ex3,ListType,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Label,Ports Used,,,,,,,,,,,,,,,
Macduff,2007.02.22,87,34,D,D,ABCD,1,1,0.45,368.1167,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,5,5,sc.0026,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,88,35,A,A,-,1,bl,1.583333,373.7833,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,10,10,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,89,35,B,B,-,1,bl,0.6666667,374.45,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,7,7,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,90,35,C,C,-,1,bl,1.516667,375.9667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,13,13,sc.0025,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,91,35,D,D,ABCD,1,1,0.5,376.4667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,12,12,sc.0026,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,92,36,A,A,-,1,bl,1.916667,382.2,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,5,5,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,93,36,B,B,-,1,bl,1.233333,383.4333,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,3,3,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,94,36,C,C,-,1,bl,0.4666667,383.9,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,6,6,sc.0025,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,95,36,D,D,ABCD,1,1,0.5333333,384.4333,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,14,14,sc.0026,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,96,37,A,A,-,1,bl,2.066667,390.05,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,2,2,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,97,37,C,B,AC,0,0,2.966667,393,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,12,15,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,98,38,A,A,-,1,bl,2.033333,401.6833,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,2,2,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,99,38,B,B,-,1,bl,0.8833333,402.5667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,5,5,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,100,38,C,C,-,1,bl,1.033333,403.6167,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,11,11,sc.0025,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,101,38,D,D,ABCD,1,1,0.3666667,403.9667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,7,7,sc.0026,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,102,39,A,A,-,1,bl,1.1,408.9667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,13,13,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,103,39,C,B,AC,0,0,2.633333,411.6,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,0,12,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,104,40,A,A,-,1,bl,1.4,419.7333,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,2,2,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,105,40,C,B,AC,0,0,0.8,420.5333,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,1,9,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
