Sub	Date	Trial	Samples	Accuracy	RiskChoices	Risk	NumRiskChoices	RT	RtRisk	PressedSample	CorSampPort	CorrectPort	PortPressed	PBSCoverall	SamplesTime	GoPressTime	ChoiceShown	ChoiceTime	NumChoices	ex2	ex3	SampleToRespRT	Pellet	Tokens	RiskBias	RiskSide	PicturePressed	CorrectPicture	SampleDuration	SimHintDuration	Delay	Chamber	TrialsPerSession	Criterion	TO	ITI	RiskOrder	Randomrisk?	LowHighPBSC	LowvsMedPBSC	MedvsHighPBSC	LoMedvsHighPBSC	LovsMedHighPBSC
lash	2010.07.05	6	3	0	threerisk	Medium	3	1.467	1.667	0	2	4	6	0.536	66.65	67.267	74.567	76.033	6	bl	bl	6.2	0	10	-2.714027	Middle	2116	575	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	7	2	0	threerisk	Low	3	0.9	1.783	0	0	6	5	0.536	78.7	81.033	88.433	89.333	4	bl	bl	5.733333	0	9	-3.632606	Left	2238	1007	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	8	3	0	threerisk	Low	3	1.6	2.633	0	0	8	6	0.536	92.017	92.8	101.133	102.733	11	bl	bl	7.366667	2	10	-4.523628	Left	1233	348	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	9	3	1	threerisk	High	3	1.483	0.633	<n/a>	1	13	13	0.536	107.617	110.933	117.267	118.75	12	bl	bl	5.25	2	6	-3.387919	Right	630	630	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	10	2	1	threerisk	Low	3	0.883	2.733	<n/a>	1	4	4	0.536	126.85	129.717	138.067	138.95	4	bl	bl	6.666667	0	6	-4.286281	Left	2377	2377	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	11	2	1	threerisk	High	3	1.433	1.083	<n/a>	0	7	7	0.536	141.867	142.417	149.2	150.633	9	bl	bl	5.65	2	7	-3.157693	Right	2117	2117	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	12	2	1	threerisk	High	3	1.033	1.9	<n/a>	0	8	8	0.536	158.433	160.917	168.45	169.483	5	bl	bl	6	2	6	-2.062962	Right	1258	1258	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	13	1	1	threerisk	High	3	0.517	1.933	<n/a>	0	5	5	0.536	177.35	182.233	189.783	190.3	2	bl	bl	5.5	2	6	-1.001073	Right	1474	1474	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	14	3	1	threerisk	Low	3	1.55	2.85	<n/a>	0	10	10	0.536	198.1	201.183	209.7	211.25	8	bl	bl	7.5	0	6	-1.971041	Left	987	987	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	15	3	0	threerisk	Low	3	2.283	3.367	0	0	6	10	0.536	214.2	215.55	224.617	226.9	11	bl	bl	8.783333	0	7	-2.91191	Left	669	2144	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	16	2	1	threerisk	Low	3	0.817	4.6	<n/a>	0	4	4	0.536	229.733	230.783	241.033	241.85	9	bl	bl	8.5	0	8	-3.824553	Left	1356	1356	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	17	2	1	threerisk	Medium	3	0.95	2.9	<n/a>	0	5	5	0.536	244.617	246.6	255.15	256.1	5	bl	bl	6.933333	2	9	-3.709816	Middle	1561	1561	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	18	3	0	threerisk	Medium	3	0.65	2.333	1	0	4	5	0.536	262.417	264.867	272.817	273.467	4	bl	bl	6.033333	0	6	-3.598522	Middle	2097	875	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
