Sub	Date	Trial	Samples	Accuracy	RiskChoices	Risk	NumRiskChoices	RT	RtRisk	PressedSample	CorSampPort	CorrectPort	PortPressed	PBSCoverall	SamplesTime	GoPressTime	ChoiceShown	ChoiceTime	NumChoices	ex2	ex3	SampleToRespRT	Pellet	Tokens	RiskBias	RiskSide	PicturePressed	CorrectPicture	SampleDuration	SimHintDuration	Delay	Chamber	TrialsPerSession	Criterion	TO	ITI	RiskOrder	Randomrisk?	LowHighPBSC	LowvsMedPBSC	MedvsHighPBSC	LoMedvsHighPBSC	LovsMedHighPBSC	
lash	2009.03.25	58	2	0	threerisk	Medium	3	2.3	2.617	1	0	8	6	0.699	1033	1033.567	1037.3	1039.6	5	bl	bl	3.466667	0	7	2.734244	Middle	0904	1307	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	59	2	0	threerisk	Low	3	2.7	6.25	0	1	5	6	0.699	1044.383	1045.05	1048.767	1051.467	5	bl	bl	3.85	0	7	1.652217	Left	2236	0166	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	60	2	0	threerisk	Medium	3	2.067	3.567	1	1	5	6	0.699	1060.817	1061.217	1065.933	1068	5	bl	bl	4.2	0	8	1.60265	Middle	1213	0888	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.09	1	2	1	threerisk	Low	3	1.05	6.8	<n/a>	1	4	4	0.488	2.2	9.383	14.017	15.067	5	bl	bl	3.15	0	6	-1	Left	2460	2460	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.488	<n/a>	<n/a>	0.504	0.236
lash	2009.03.09	2	2	0	threerisk	Low	3	1.65	1.883	1	1	5	8	0.488	25.733	26.35	31.05	32.7	5	bl	bl	3.766667	0	7	-1.97	Left	0942	0151	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.488	<n/a>	<n/a>	0.504	0.236
lash	2009.03.09	3	2	1	threerisk	High	3	1.167	0.683	<n/a>	1	6	6	0.488	37.55	38.167	43.183	44.35	5	bl	bl	3.6	2	8	-0.9109	Right	2332	2332	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.488	<n/a>	<n/a>	0.504	0.236
lash	2009.03.09	4	2	1	threerisk	High	3	1.167	1.05	<n/a>	1	4	4	0.488	52.233	54.9	59.633	60.8	5	bl	bl	3.316667	2	6	0.116427	Right	0821	0821	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.488	<n/a>	<n/a>	0.504	0.236
lash	2009.03.09	5	2	1	threerisk	High	3	1.6	1.583	<n/a>	0	6	6	0.488	68.85	73.033	77.75	79.35	5	bl	bl	3.733333	2	6	1.112934	Right	2469	2469	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.488	<n/a>	<n/a>	0.504	0.236
lash	2009.03.09	6	2	1	threerisk	High	3	0.85	1.917	<n/a>	1	8	8	0.488	87.9	92.033	95.75	96.6	5	bl	bl	1.983333	2	6	2.079546	Right	0710	0710	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.488	<n/a>	<n/a>	0.504	0.236
lash	2009.03.09	7	2	1	threerisk	High	3	1.6	2.467	<n/a>	1	7	7	0.488	105.45	109.217	113.95	115.55	5	bl	bl	3.75	2	6	3.01716	Right	0498	0498	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.488	<n/a>	<n/a>	0.504	0.236
lash	2009.03.09	8	2	1	threerisk	High	3	1.333	2.9	<n/a>	1	6	6	0.488	124.95	127.867	132.583	133.917	5	bl	bl	3.466667	2	6	3.926645	Right	0178	0178	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.488	<n/a>	<n/a>	0.504	0.236
lash	2009.03.09	9	2	1	threerisk	Low	3	1.733	2.783	<n/a>	0	6	6	0.488	143.75	149.433	154.217	155.95	5	bl	bl	3.916667	0	6	2.808846	Left	2231	2231	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.488	<n/a>	<n/a>	0.504	0.236
lash	2009.03.09	10	2	0	threerisk	Low	3	1.017	2.2	1	1	8	4	0.488	161.783	162.45	167.183	168.2	5	bl	bl	3.183333	0	7	1.72458	Left	1130	1671	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.488	<n/a>	<n/a>	0.504	0.236
lash	2009.03.09	11	2	0	threerisk	Low	3	1.45	2.85	1	0	4	6	0.488	173.317	174.15	177.867	179.317	5	bl	bl	2.6	0	8	0.6728429	Left	1415	0758	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.488	<n/a>	<n/a>	0.504	0.236
lash	2009.03.09	12	2	1	threerisk	High	3	0.85	3.15	<n/a>	1	5	5	0.488	185.067	185.85	190.583	191.433	5	bl	bl	3	2	9	1.652658	Right	1579	1579	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.488	<n/a>	<n/a>	0.504	0.236
lash	2009.03.09	13	2	1	threerisk	High	3	1.267	3.9	<n/a>	1	7	7	0.488	201.817	204.2	208.95	210.217	5	bl	bl	3.416667	2	6	2.603078	Right	2220	2220	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.488	<n/a>	<n/a>	0.504	0.236
lash	2009.03.09	14	2	1	threerisk	High	3	1.383	3.9	<n/a>	1	6	6	0.488	221.1	224.333	229.067	230.45	5	bl	bl	3.533333	2	6	3.524986	Right	1929	1929	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.488	<n/a>	<n/a>	0.504	0.236
lash	2009.03.09	15	2	1	threerisk	High	3	0.867	4.283	<n/a>	1	5	5	0.488	241.35	244.433	249.167	250.033	5	bl	bl	3	2	6	4.419236	Right	1608	1608	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.488	<n/a>	<n/a>	0.504	0.236
