Sub	Date	Trial	Samples	Accuracy	RiskChoices	Risk	NumRiskChoices	RT	RtRisk	PressedSample	CorSampPort	CorrectPort	PortPressed	PBSCoverall	SamplesTime	GoPressTime	ChoiceShown	ChoiceTime	NumChoices	ex2	ex3	SampleToRespRT	Pellet	Tokens	RiskBias	RiskSide	PicturePressed	CorrectPicture	SampleDuration	SimHintDuration	Delay	Chamber	TrialsPerSession	Criterion	TO	ITI	RiskOrder	Randomrisk?
ebbi	2009.03.03	6	3	0	threerisk	High	3	1.35	0.55	1	2	11	6	0.711	78.717	80.6	84.417	85.767	8	bl	bl	2.583333	0	6	0	Right	595	1701	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	7	3	0	threerisk	Low	3	0.8	0.533	0	2	6	10	0.711	92.767	93.55	98.317	99.117	8	bl	bl	2.983333	0	2	0	Left	1128	1427	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	8	3	0	threerisk	Low	3	0.9	0.5	1	0	6	10	0.711	103.017	103.583	108.4	109.3	8	bl	bl	3.133333	0	3	0	Left	1294	1898	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	9	3	1	threerisk	High	3	0.917	0.483	<n/a>	1	4	4	0.711	113.117	114.033	118.833	119.75	8	bl	bl	3.133333	0	4	0	Right	2091	2091	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	10	3	0	threerisk	Low	3	0.583	1.867	0	2	11	9	0.711	126.083	126.7	131.517	132.1	8	bl	bl	2.8	0	8	0	Left	2240	1511	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	11	3	0	threerisk	Low	3	0.617	0.417	0	0	6	10	0.711	136.9	137.4	141.2	141.817	8	bl	bl	1.833333	2	9	0	Left	828	165	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	12	3	1	threerisk	High	3	0.883	0.45	<n/a>	0	9	9	0.711	146.833	149.167	153.95	154.833	8	bl	bl	3.116667	2	6	0	Right	1083	1083	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	13	3	1	threerisk	High	3	1.5	0.45	<n/a>	1	11	11	0.711	162.2	164.517	169.35	170.85	8	bl	bl	3.75	2	6	0	Right	152	152	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	14	3	1	threerisk	High	3	0.833	0.533	<n/a>	2	4	4	0.711	178.283	180.133	184.95	185.783	8	bl	bl	3.05	2	6	0	Right	1524	1524	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	15	3	1	threerisk	High	3	1.167	0.45	<n/a>	2	11	11	0.711	193.3	195.133	199.967	201.133	8	bl	bl	3.416667	2	6	0	Right	1203	1203	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	16	3	1	threerisk	High	3	0.783	0.45	<n/a>	1	8	8	0.711	208.517	210.467	215.25	216.033	8	bl	bl	2.966667	2	6	0	Right	655	655	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	17	3	1	threerisk	High	3	0.783	0.467	<n/a>	0	5	5	0.711	223.5	225.783	230.567	231.35	8	bl	bl	2.983333	2	6	0	Right	519	519	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	18	3	1	threerisk	Low	3	2.15	0.617	<n/a>	1	5	5	0.711	238.783	241.067	245.9	248.05	8	bl	bl	4.4	0	6	0	Left	2417	2417	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	19	3	0	threerisk	Low	3	0.7	0.5	0	0	11	8	0.711	251.733	252.6	257.417	258.117	8	bl	bl	2.933333	0	7	0	Left	293	8	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	20	3	1	threerisk	Low	3	0.583	0.5	<n/a>	2	8	8	0.711	261.583	262.3	267.1	267.683	8	bl	bl	2.8	0	8	0	Left	525	525	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	21	3	0	threerisk	Low	3	0.917	0.517	0	2	4	9	0.711	271.083	271.8	276.583	277.5	8	bl	bl	3.116667	2	9	0	Left	1733	1777	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	22	3	1	threerisk	High	3	0.933	0.5	<n/a>	0	9	9	0.711	282.617	285.567	290.367	291.3	8	bl	bl	3.15	2	6	0	Right	2376	2376	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	23	3	0	threerisk	Low	3	1.283	0.633	1	2	7	9	0.711	298.75	300.9	305.717	307	8	bl	bl	3.5	0	6	0	Left	872	733	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	24	3	0	threerisk	Low	3	0.85	0.483	1	1	8	6	0.711	310.683	311.367	316.183	317.033	8	bl	bl	3.083333	0	7	0	Left	1378	882	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	25	3	0	threerisk	Low	3	1.517	0.433	0	1	6	10	0.711	320.483	321.117	325.9	327.417	8	bl	bl	3.716667	0	8	0	Left	171	308	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	26	3	0	threerisk	Low	3	0.75	0.467	0	2	10	9	0.711	330.767	331.333	336.117	336.867	8	bl	bl	2.95	2	9	0	Left	2266	559	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	27	3	1	threerisk	High	3	0.883	0.433	<n/a>	0	5	5	0.711	341.967	343.867	348.667	349.55	8	bl	bl	3.1	2	6	0	Right	696	696	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	28	3	1	threerisk	High	3	1.85	0.433	<n/a>	1	7	7	0.711	357.017	359.767	364.567	366.417	8	bl	bl	4.05	2	6	0	Right	1437	1437	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	29	3	1	threerisk	High	3	1.417	0.45	<n/a>	2	6	6	0.711	373.85	376.067	379.867	381.283	8	bl	bl	2.633333	2	6	0	Right	1552	1552	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	30	3	1	threerisk	High	3	0.833	0.5	<n/a>	0	4	4	0.711	388.717	390.783	394.583	395.417	8	bl	bl	2.05	2	6	0	Right	801	801	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	31	3	1	threerisk	Low	3	2.433	0.467	<n/a>	0	10	10	0.711	402.883	405.217	409.983	412.417	8	bl	bl	4.65	0	6	0	Left	1018	1018	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	32	3	0	threerisk	Low	3	0.617	0.5	1	2	6	9	0.711	415.983	416.683	421.45	422.067	8	bl	bl	2.783333	0	7	0	Left	1801	143	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	33	3	1	threerisk	High	3	0.667	0.5	<n/a>	0	4	4	0.711	425.567	426.133	430.933	431.6	8	bl	bl	2.866667	2	8	0	Right	624	624	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	34	3	1	threerisk	High	3	1.233	0.483	<n/a>	0	11	11	0.711	439.3	441.05	445.867	447.1	8	bl	bl	3.466667	2	6	0	Right	2234	2234	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	35	3	1	threerisk	High	3	0.967	0.5	<n/a>	1	9	9	0.711	454.55	456.933	461.75	462.717	8	bl	bl	3.2	2	6	0	Right	1245	1245	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	36	3	1	threerisk	High	3	0.9	0.533	<n/a>	0	9	9	0.711	470.183	472	476.8	477.7	8	bl	bl	3.1	2	6	0	Right	2183	2183	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	37	3	1	threerisk	High	3	0.867	0.467	<n/a>	2	8	8	0.711	485.233	486.917	491.75	492.617	8	bl	bl	3.116667	2	6	0	Right	1075	1075	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	38	3	1	threerisk	Low	3	1.35	0.45	<n/a>	2	6	6	0.711	500.067	502.3	506.1	507.45	8	bl	bl	2.566667	0	6	0	Left	673	673	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	39	3	1	threerisk	High	3	1.9	0.517	<n/a>	2	6	6	0.711	511	511.95	516.767	518.667	8	bl	bl	4.133333	2	7	0	Right	1031	1031	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	40	3	1	threerisk	High	3	0.75	0.533	<n/a>	1	4	4	0.711	526.267	528.1	532.95	533.7	8	bl	bl	3	2	6	0	Right	216	216	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	41	3	1	threerisk	Low	3	2.367	0.45	<n/a>	2	10	10	0.711	541.183	543.367	548.133	550.5	8	bl	bl	4.55	0	6	0	Left	683	683	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	42	3	1	threerisk	High	3	1.767	0.783	<n/a>	1	11	11	0.711	554.467	555.017	559.867	561.633	8	bl	bl	4.016667	2	7	0	Right	1804	1804	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	43	3	1	threerisk	High	3	1.433	0.533	<n/a>	0	8	8	0.711	569.517	571.783	575.567	577	8	bl	bl	2.633333	2	6	0	Right	1575	1575	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	44	3	1	threerisk	High	3	0.667	0.433	<n/a>	0	5	5	0.711	584.55	587.267	592.1	592.767	8	bl	bl	2.916667	2	6	0	Right	1059	1059	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	45	3	0	threerisk	Low	3	3.3	0.45	1	1	6	11	0.711	600.15	602.617	607.433	610.733	8	bl	bl	5.533333	0	6	0	Left	2139	889	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	46	3	0	threerisk	Low	3	0.683	0.483	0	2	9	10	0.711	614.233	614.75	619.567	620.25	8	bl	bl	2.916667	0	7	0	Left	2169	1415	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	47	3	1	threerisk	High	3	1.267	0.433	<n/a>	1	11	11	0.711	623.7	624.733	629.533	630.8	8	bl	bl	3.466667	2	8	0	Right	2008	2008	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	48	3	1	threerisk	High	3	1.717	0.6	<n/a>	1	6	6	0.711	638.417	641.867	646.667	648.383	8	bl	bl	3.916667	2	6	0	Right	199	199	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	49	3	1	threerisk	High	3	1.15	0.4	<n/a>	0	10	10	0.711	655.95	657.667	662.467	663.617	8	bl	bl	3.35	2	6	0	Right	726	726	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	50	3	1	threerisk	High	3	0.967	0.433	<n/a>	1	11	11	0.711	671.017	672.967	677.767	678.733	8	bl	bl	3.183333	2	6	0	Right	1518	1518	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	51	3	1	threerisk	High	3	0.733	0.467	<n/a>	1	4	4	0.711	686.117	687.95	692.75	693.483	8	bl	bl	2.95	2	6	0	Right	510	510	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	52	3	1	threerisk	High	3	1.833	0.45	<n/a>	1	11	11	0.711	700.9	702.833	707.633	709.467	8	bl	bl	4.033333	2	6	0	Right	735	735	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	53	3	1	threerisk	High	3	1.083	0.517	<n/a>	1	11	11	0.711	716.95	719.167	723.967	725.05	8	bl	bl	3.283333	2	6	0	Right	888	888	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	54	3	1	threerisk	High	3	1.167	0.433	<n/a>	0	11	11	0.711	732.5	734.717	739.5	740.667	8	bl	bl	3.4	2	6	0	Right	1440	1440	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	55	3	1	threerisk	High	3	1.45	0.433	<n/a>	2	8	8	0.711	748.067	750.017	753.783	755.233	8	bl	bl	2.65	2	6	0	Right	551	551	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	56	3	0	threerisk	Low	3	0.533	0.567	0	1	10	9	0.711	762.65	764.5	769.333	769.867	8	bl	bl	2.766667	0	6	0	Left	1554	1057	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	57	3	0	threerisk	Low	3	0.467	0.5	0	1	4	8	0.711	773.533	774.183	778.983	779.45	8	bl	bl	2.683333	0	7	0	Left	1114	1062	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	58	3	1	threerisk	Low	3	0.667	0.45	<n/a>	1	8	8	0.711	782.917	785.5	790.267	790.933	8	bl	bl	2.883333	0	8	0	Left	80	80	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	59	3	1	threerisk	Low	3	0.8	0.95	<n/a>	0	9	9	0.711	794.283	794.917	799.733	800.533	8	bl	bl	3.033333	2	9	0	Left	2393	2393	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	60	3	1	threerisk	Low	3	0.55	1.133	<n/a>	0	8	8	0.711	806.133	810.167	814.983	815.533	8	bl	bl	2.783333	0	6	0	Left	286	286	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	1	3	0	threerisk	Low	3	12.133	1.317	1	0	11	8	0.614	1.117	14.35	19.05	31.183	8	bl	bl	14.3	0	6	0	Left	1631	283	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	2	3	0	threerisk	Low	3	0.6	0.483	0	1	8	5	0.614	35.917	40.367	45.15	45.75	8	bl	bl	2.8	0	7	0	Left	2418	815	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	3	3	0	threerisk	Low	3	0.65	2	0	2	11	6	0.614	49.2	64.167	68.967	69.617	8	bl	bl	2.866667	0	8	0	Left	534	2223	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	4	3	0	threerisk	Low	3	1.25	0.517	1	0	7	9	0.614	74.533	75.083	79.85	81.1	8	bl	bl	3.433333	2	9	0	Left	576	287	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	5	3	0	threerisk	Low	3	0.667	0.517	0	2	8	10	0.614	86.217	87.65	92.417	93.083	8	bl	bl	2.85	0	6	0	Left	1324	1515	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	6	3	0	threerisk	Low	3	3.917	1.117	1	2	4	5	0.614	96.65	97.267	101.067	104.983	8	bl	bl	5.133333	0	7	0	Left	1151	1042	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	7	3	0	threerisk	Low	3	0.65	0.517	1	1	7	10	0.614	109.15	110.183	114.917	115.567	8	bl	bl	2.816667	0	8	0	Left	2488	277	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	8	3	0	threerisk	Low	3	0.633	0.55	0	0	10	9	0.614	118.967	125.583	130.367	131	8	bl	bl	2.85	2	9	0	Left	1114	2194	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	9	3	1	threerisk	High	3	1.067	0.533	<n/a>	0	11	11	0.614	136.15	138.95	143.733	144.8	8	bl	bl	3.283333	2	6	0	Right	1160	1160	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	10	3	1	threerisk	High	3	1.633	0.45	<n/a>	0	7	7	0.614	152.283	154.067	158.833	160.467	8	bl	bl	3.833333	2	6	0	Right	230	230	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	11	3	1	threerisk	High	3	0.8	0.55	<n/a>	2	5	5	0.614	167.933	169.6	174.35	175.15	8	bl	bl	2.966667	2	6	0	Right	243	243	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	12	3	1	threerisk	High	3	1.267	0.667	<n/a>	0	6	6	0.614	182.667	185.083	189.867	191.133	8	bl	bl	3.483333	2	6	0	Right	2015	2015	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	13	3	1	threerisk	Low	3	2.383	0.533	<n/a>	0	6	6	0.614	198.767	203.1	207.85	210.233	8	bl	bl	4.566667	0	6	0	Left	1591	1591	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	14	3	1	threerisk	High	3	0.85	0.533	<n/a>	1	5	5	0.614	213.817	214.567	219.317	220.167	8	bl	bl	3.016667	2	7	0	Right	254	254	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	15	3	0	threerisk	High	3	1.633	0.517	1	0	7	11	0.614	227.733	229.167	232.95	234.583	8	bl	bl	2.85	0	6	0	Right	1302	1717	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	16	3	0	threerisk	Low	3	0.667	0.517	0	1	8	10	0.614	241.567	242.367	247.1	247.767	8	bl	bl	2.833333	0	2	0	Left	1382	2396	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	17	3	1	threerisk	Low	3	0.783	0.517	<n/a>	2	11	11	0.614	251.633	255.867	260.65	261.433	8	bl	bl	2.983333	0	3	0	Left	688	688	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	18	3	0	threerisk	Low	3	0.683	0.467	0	0	8	9	0.614	265.217	265.9	270.633	271.317	8	bl	bl	2.85	0	4	0	Left	2385	2357	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	19	3	0	threerisk	Low	3	0.75	0.533	0	1	4	6	0.614	274.967	275.55	280.333	281.083	8	bl	bl	2.966667	0	5	0	Left	248	221	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	20	3	1	threerisk	High	3	1.983	0.633	<n/a>	1	11	11	0.614	284.783	285.467	290.267	292.25	8	bl	bl	4.183333	2	6	0	Right	2295	2295	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	21	3	1	threerisk	High	3	1.033	0.5	<n/a>	2	8	8	0.614	299.833	301.5	306.233	307.267	8	bl	bl	3.2	2	6	0	Right	651	651	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	22	3	1	threerisk	High	3	1.4	0.45	<n/a>	0	11	11	0.614	314.733	316.767	321.517	322.917	8	bl	bl	3.566667	2	6	0	Right	509	509	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	23	3	1	threerisk	High	3	1.583	0.533	<n/a>	2	7	7	0.614	330.317	332.317	337.05	338.633	8	bl	bl	3.75	2	6	0	Right	2089	2089	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	24	3	1	threerisk	High	3	1.25	0.467	<n/a>	2	11	11	0.614	346.183	347.933	352.7	353.95	8	bl	bl	3.433333	2	6	0	Right	1210	1210	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	25	3	1	threerisk	High	3	0.867	0.483	<n/a>	1	10	10	0.614	361.417	364.15	368.933	369.8	8	bl	bl	3.083333	2	6	0	Right	2505	2505	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	26	3	0	threerisk	Low	3	0.683	0.467	0	0	8	10	0.614	377.267	380	384.75	385.433	8	bl	bl	2.866667	0	6	0	Left	1479	284	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	27	3	1	threerisk	High	3	0.7	0.433	<n/a>	1	4	4	0.614	388.95	389.633	394.433	395.133	8	bl	bl	2.916667	2	7	0	Right	29	29	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	28	3	0	threerisk	High	3	1.117	0.433	1	2	9	10	0.614	402.633	404.633	409.4	410.517	8	bl	bl	3.316667	0	6	0	Right	1074	2232	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	29	3	0	threerisk	Low	3	0.8	0.483	0	1	7	11	0.614	417.533	418.233	422.967	423.767	8	bl	bl	2.966667	0	2	0	Left	2316	1305	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	30	3	0	threerisk	Low	3	0.717	0.483	1	2	4	8	0.614	427.6	428.433	433.217	433.933	8	bl	bl	2.916667	0	3	0	Left	1136	482	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	31	3	0	threerisk	Low	3	0.783	0.483	0	1	11	5	0.614	437.717	438.417	442.183	442.967	8	bl	bl	1.983333	0	4	0	Left	811	1333	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	32	3	1	threerisk	Low	3	0.617	0.5	<n/a>	0	4	4	0.614	446.617	447.733	452.5	453.117	8	bl	bl	2.8	0	5	0	Left	1255	1255	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	33	3	1	threerisk	Low	3	1.35	0.5	<n/a>	0	7	7	0.614	456.733	457.267	462.067	463.417	8	bl	bl	3.566667	0	6	0	Left	2005	2005	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	34	3	0	threerisk	Low	3	1.233	0.467	1	2	5	9	0.614	467.033	467.867	471.683	472.917	8	bl	bl	2.466667	0	7	0	Left	1480	314	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	35	3	1	threerisk	High	3	0.917	0.6	<n/a>	0	8	8	0.614	476.333	477.083	480.867	481.783	8	bl	bl	2.116667	2	8	0	Right	2074	2074	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	36	3	1	threerisk	High	3	0.717	0.533	<n/a>	0	7	7	0.614	489.633	491.8	496.617	497.333	8	bl	bl	2.933333	2	6	0	Right	560	560	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	37	3	1	threerisk	Low	3	0.983	0.533	<n/a>	0	6	6	0.614	504.833	507.433	512.2	513.183	8	bl	bl	3.183333	0	6	0	Left	1745	1745	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	38	3	1	threerisk	Low	3	1.05	0.55	<n/a>	0	8	8	0.614	516.75	517.35	522.1	523.15	8	bl	bl	3.216667	0	7	0	Left	1723	1723	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	39	3	1	threerisk	High	3	0.65	0.517	<n/a>	0	6	6	0.614	526.683	527.45	532.233	532.883	8	bl	bl	2.85	2	8	0	Right	1824	1824	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	40	3	1	threerisk	High	3	0.917	0.55	<n/a>	2	4	4	0.614	540.583	542.617	547.417	548.333	8	bl	bl	3.133333	2	6	0	Right	72	72	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	41	3	0	threerisk	Low	3	0.85	0.467	0	1	10	11	0.614	555.817	557.833	562.633	563.483	8	bl	bl	3.066667	0	6	0	Left	1313	136	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	42	3	1	threerisk	High	3	0.983	0.45	<n/a>	1	7	7	0.614	567.017	567.667	572.433	573.417	8	bl	bl	3.166667	2	7	0	Right	142	142	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	43	3	0	threerisk	Low	3	0.95	0.55	0	2	7	10	0.614	580.917	582.367	587.183	588.133	8	bl	bl	3.2	0	6	0	Left	1639	2323	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	44	3	0	threerisk	Low	3	0.85	0.483	0	2	9	5	0.614	591.767	592.633	597.383	598.233	8	bl	bl	3.033333	0	7	0	Left	402	2497	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	45	3	0	threerisk	Low	3	0.7	0.45	0	0	10	9	0.614	601.683	602.317	607.083	607.783	8	bl	bl	2.883333	0	8	0	Left	1725	840	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	46	3	0	threerisk	Low	3	0.6	0.45	0	1	8	11	0.614	611.117	612.117	616.967	617.567	8	bl	bl	2.85	2	9	0	Left	1478	1942	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	47	3	1	threerisk	High	3	0.667	0.467	<n/a>	0	6	6	0.614	622.6	624.433	629.217	629.883	8	bl	bl	2.866667	2	6	0	Right	761	761	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.25	48	3	0	threerisk	Low	3	0.667	0.55	1	1	6	5	0.614	637.267	640.217	645.017	645.683	8	bl	bl	2.866667	0	6	0	Left	1551	1458	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
