"","chimp","Dom","Ext","Con","Agr","Neu","Opn","Dom_CZ","Ext_CZ","Con_CZ","Agr_CZ","Neu_CZ","Opn_CZ"
"80","Mahsho",3.91625,5.27833333333333,4.27833333333333,4.5,4.11333333333333,4.42,-0.323636475943275,1.25621122328574,-0.293114468555523,0.799173281381516,0.107046890422409,0.384276501433441
"81","MANDY     ",3.59375,5.14666666666667,4.185,4.125,3.79333333333333,4.44,-0.715154554910283,1.09332690201706,-0.403054825427801,0.303176447567742,-0.258107984522081,0.404107124039101
"82","Marcus",4.9125,4.93333333333333,4.1,4.6,3.4,4.45,0.885820535439305,0.829413065024766,-0.503179079007911,0.931439103731855,-0.706944184974681,0.414022435341932
"83","MARTHA    ",4.2875,4.13,3.795,4.285,3.53666666666667,4.075,0.127064568448979,-0.164387477399329,-0.86244845950125,0.514801763328286,-0.550992623800473,0.0421982614858024
"84","Martin",4.50375,4.925,3.74166666666667,4.3,4.21,4.25,0.389594133027632,0.819103930767254,-0.925271520571123,0.534641636680836,0.217354092228557,0.215716209285329
"85","MARY      ",4.795,4.475,3.93333333333333,4.995,3.87,4.275,0.743174413645124,0.262410680861642,-0.699501144851266,1.4538891020157,-0.170622962399963,0.240504487542405
"86","MAXI      ",4.4925,5.05,3.95666666666667,4.94,4.16666666666667,5.65,0.375936525621806,0.973740944629924,-0.672016055633196,1.38114289972301,0.167906036246491,1.60385979168155
"87","MAYNARD   ",3.9025,4.77833333333333,5.24166666666667,4.445,3.29666666666667,4.5,-0.340329107217062,0.637663167835054,0.841627072019062,0.72642707908883,-0.824858780008839,0.463598991856082
"88","MISTY     ",4.28,4.79166666666667,3.85166666666667,5,3.87666666666667,4.815,0.117959496845096,0.654157782647073,-0.795698957114509,1.46050239313322,-0.163015569171953,0.77593129789523
"89","Michon",4.5725,4.455,4.075,4.425,3.24,4.415,0.473057289396568,0.237668758643614,-0.532627388884415,0.699973914618761,-0.889521622446926,0.379318845782026
"90","MONIQUE   ",3.9875,4.88333333333333,4.145,4.5,3.73333333333333,4.5,-0.237138295706377,0.767558259479698,-0.450172121230207,0.799173281381516,-0.326574523574172,0.463598991856082
"91","MOOSE     ",4.75,3.88333333333333,4.73333333333333,4,3.43333333333333,3.9,0.688543984021821,-0.469537851421665,0.242844771196833,0.137844169629817,-0.66890721883463,-0.131319686313725
"92","Muffin",3.84625,4.69833333333333,4.19666666666667,4.745,3.48666666666667,4.41,-0.408617144246191,0.538695478962945,-0.389312280818767,1.12322454613985,-0.608048073010549,0.374361190130611
"93","NAHAGIO   ",5.11,4.835,3.415,3.19,4.33666666666667,5.19,1.12558742100825,0.707765280786132,-1.3100627696241,-0.933508991407935,0.361894563560751,1.14775547175136
"94","Nahja",5.23125,4.71333333333333,2.71166666666667,3.105,4.90333333333333,5.64,1.27278607860437,0.557251920626466,-2.13854188748305,-1.04593494040572,1.00852298794162,1.59394448037872
"95","Nahko",3.4375,4.375,3.79166666666667,4,3.75,3.25,-0.904843546657864,0.138701069771505,-0.866374900818117,0.137844169629817,-0.307556040504146,-0.775814920997682
"96","NICK      ",4.8425,5.25833333333333,3.56166666666667,4.68,4.42666666666667,4.865,0.800839867136389,1.23146930106771,-1.13729935168194,1.03725176161213,0.464594372138888,0.825507854409382
"97","Nina",3.17,3.91166666666667,5.03,4.015,3.27333333333333,3.955,-1.22959110052972,-0.434486794946127,0.592298048398003,0.157684042982369,-0.851484656306875,-0.0767854741481591
"98","Nowi",4.69375,5.42666666666667,5.055,4.455,3.22333333333333,5.385,0.620255946992691,1.43971381306944,0.621746358274506,0.739653661323863,-0.908540105516952,1.34110404215655
"99","OREO      ",3.74,4.75333333333333,4.29333333333333,5.325,3.96333333333333,4.5,-0.537605658634546,0.60673576506252,-0.275445482629621,1.89036631577182,-0.0641194572078202,0.463598991856082
"100","Oscar",4.96875,5.18833333333333,3.29,4.065,4.70666666666667,4.88,0.954108572468435,1.14487257330461,-1.45730431900661,0.223816954157537,0.784104887715316,0.840380821363627
"101","Pacer",4.9425,4.12833333333333,3.73833333333333,4.19,3.63,3.835,0.922240821854841,-0.166449304250831,-0.92919796188799,0.389149232095463,-0.444489118608329,-0.195769209782121
"102","PATTI     ",4.5,5,4.31166666666667,5.155,3.62,5,0.38504159722569,0.911886139084856,-0.253850055386853,1.66551441777624,-0.455900208450345,0.959364556997588
"103","Pecos",4.19625,4.49666666666667,4.11333333333333,4.52,3.95,3.99,0.0162861972683917,0.289214429931171,-0.487473313740444,0.825626445851583,-0.079334243663841,-0.0420818845882535
"104","Pepper",3.5075,4.28333333333333,4.82,4.665,3.64,5.32,-0.819862878354947,0.0253005929388797,0.344932245435377,1.01741188825958,-0.433078028766314,1.27665451868815
"105","PERRY     ",3.94125,4.35166666666667,4.18666666666667,4.11,3.81333333333333,3.89,-0.293286237263661,0.109835493850473,-0.401091604769368,0.28333657421519,-0.23528580483805,-0.141234997616555
"106","PIERRE    ",4.4025,4.25666666666667,5.22333333333333,4.565,3.22666666666667,3.19,0.266675666375199,-0.00768863668515625,0.820031644776294,0.885146065909236,-0.904736408902946,-0.835306788814663
"107","PIMACH    ",5.1,4.23333333333333,3.06666666666667,4.025,4.6,4.7,1.1134473255364,-0.0365542126061882,-1.72037588723671,0.170910625217402,0.662386596067154,0.661905217912684
"108","PIPLIN    ",3.25,4.76666666666667,4.46666666666667,4.3,3.33333333333333,4.35,-1.13247033675496,0.623230379874538,-0.0712705341525333,0.534641636680837,-0.783018117254783,0.31486932231363
"109","POLLY     ",3.72625,4.25833333333333,4.03,4.64,3.93666666666667,3.635,-0.554298289908334,-0.00562680983365366,-0.58563434666212,0.984345432671992,-0.0945490301198607,-0.394075435838723
"110","PRISSY    ",3.52,3.19333333333333,5.05666666666667,3.75,3.55333333333333,3.335,-0.804687759015141,-1.32313416794361,0.62370957893294,-0.192820386246032,-0.531974140730447,-0.691534774923626
"111","Punch",4.54875,4.96166666666667,4.02833333333333,4.5,3.84,4.125,0.444224562650936,0.864464121500304,-0.587597567320554,0.799173281381516,-0.204856231926009,0.0917748179999528
"112","QUINCY    ",3.31125,4.52666666666667,4.75,4.915,3.72333333333333,4.42,-1.05811225198991,0.326327313258211,0.262476977781168,1.34807644413543,-0.337985613416187,0.384276501433441
"113","Radar",5.06,4.795,3.19333333333333,4.34,4.65333333333333,4.21,1.06488694364902,0.658281436350077,-1.57117111719576,0.587547965620972,0.723245741891234,0.176054964074009
"114","Reno      ",4.4375,5,3.75,4.5,4,4,0.309166000526658,0.911886139084856,-0.915455417278955,0.799173281381516,-0.0222787944537642,-0.0321665732854236
"115","REEUH     ",3.83375,4.77833333333333,4.25166666666667,3.385,3.61333333333333,4,-0.423792263585997,0.637663167835054,-0.324525999090461,-0.675590637824773,-0.463507601678355,-0.0321665732854236
"116","RHODA     ",4.1025,4.38666666666667,4.31666666666667,4.575,3.85666666666667,4.355,-0.0975271977801572,0.153133857732021,-0.247960393411552,0.898372648144271,-0.185837748855983,0.319826977965046
"117","ROSIE     ",3.28125,3.105,4.47833333333333,3.875,3.58333333333333,3.815,-1.09453253840545,-1.43241099107323,-0.0575279895434984,-0.0274881083081077,-0.497740871204401,-0.215599832387781
"118","RUSTY     ",4.60875,4.965,3.70166666666667,4.89,4.11,4.61,0.517065135482006,0.868587775203309,-0.972388816373528,1.31500998854784,0.103243193808404,0.572667416187214
"119","Samson    ",4.875,5.20833333333333,4.375,4.875,4.16666666666667,4.75,0.840295177419886,1.16961449552264,-0.179247670366378,1.29517011519529,0.167906036246491,0.711481774426835
"120","SANDY     ",3.56875,4.185,4.89166666666667,4.335,3.34666666666667,4.225,-0.745504793589896,-0.0963471912997546,0.429350733748019,0.580934674503455,-0.767803330798763,0.190927931028254
"121","SHAHEE    ",4.43625,4.27833333333333,3.72166666666667,4.25,3.88666666666667,4.085,0.307648488592677,0.0191151123843731,-0.948830168472326,0.468508725505667,-0.151604479329937,0.0521135727886323
"122","SHAKAL    ",3.89125,4.62166666666667,3.95,3.86,4,4.215,-0.353986714622887,0.443851443793841,-0.679868938266931,-0.0473279816606588,-0.0222787944537642,0.181012619725424
"123","SHOHSHON  ",3.70125,4.375,5.08166666666667,4.645,3.74666666666667,3.815,-0.584648528587947,0.138701069771505,0.653157888809443,0.990958723789508,-0.311359737118152,-0.215599832387781
"124","SIMBA     ",5.61,4.735,3.03833333333333,2.525,5.33,4.61,1.73259219460051,0.584055669695996,-1.75375063843008,-1.81307671003769,1.49539615453427,0.572667416187214
"125","SIMON     ",5.21125,4.585,4.35166666666667,3.465,4.33333333333333,4.25,1.24850588766068,0.398491253060791,-0.206732759584448,-0.569777979944501,0.358090866946745,0.215716209285329
"126","Sindee",3.80875,5.425,4.065,4.27,3.76333333333333,5.335,-0.454142502265611,1.43765198621794,-0.544406712835016,0.494961889975734,-0.292341254048126,1.2915274856424
"127","SKEETER   ",3.2375,4.53666666666667,5.08666666666667,3.725,3.63333333333333,4,-1.14764545609477,0.338698274367224,0.659047550784744,-0.225886841833617,-0.440685421994325,-0.0321665732854236
"128","Sophie2",4.12375,4.77166666666667,4.24333333333333,5.045,3.39333333333333,4.685,-0.0717294949024859,0.629415860429045,-0.334342102382628,1.52002201319087,-0.714551578202692,0.64703225095844
"129","Staun",3.94625,4.905,4.88166666666667,4.855,3.24,4.215,-0.287216189527739,0.794362008549227,0.417571409797418,1.26871695072522,-0.889521622446926,0.181012619725424
"130","SUHNA     ",4.1875,3.83333333333333,4.45833333333333,3.375,2.66666666666667,4.375,0.0056636137305271,-0.531392656966733,-0.0810866374447015,-0.688817220059807,-1.5437574400558,0.339657600570706
"131","TABU      ",4.79125,4.70333333333333,3.76333333333333,4.31,4.08333333333333,4.75,0.738621877843182,0.544880959517452,-0.899749652011487,0.547868218915871,0.0728136208963628,0.711481774426835
"132","Taffy",3.465,5.37,3.50166666666667,3.165,4.55,4.615,-0.87145828411029,1.36961170011836,-1.20797529538555,-0.96657544699552,0.605331146857076,0.577625071838629
"133","TAMBLO    ",2.85375,4.305,4.91666666666667,4.165,3.61,4.415,-1.61352161982683,0.0521043420084091,0.458799043624523,0.356082776507878,-0.467311298292361,0.379318845782026
"134","TANG      ",2.89625,3.85333333333333,4.79,3.77,4.01333333333333,4.25,-1.56192621407149,-0.506650734748706,0.309594273583573,-0.166367221775964,-0.00706400799774449,0.215716209285329
"135","Tasha",3.2875,4.52333333333333,4,3.855,4.28666666666667,4,-1.08694497873554,0.322203659555207,-0.620972318513924,-0.0539412727781756,0.304839114350673,-0.0321665732854236
"136","Tina",3.70625,4.66666666666667,4.42333333333333,4.64,3.63666666666667,4.09,-0.578578480852024,0.499520768784403,-0.122314271271806,0.984345432671992,-0.43688172538032,0.0570712284400473
"137","TOHBI     ",3.7075,3.77666666666667,4.16666666666667,3.835,3.78,4,-0.577060968918043,-0.60149476991781,-0.42465025267057,-0.0803944372482436,-0.273322770978101,-0.0321665732854236
"138","Totoni",4.225,4.43333333333333,3.56666666666667,3.45,4.4,4.2,0.0511889717499462,0.210865009574085,-1.13140968970665,-0.589617853297052,0.434164799226847,0.166139652771179
"139","TULIK     ",3.35,4.36666666666667,4.73333333333333,4.425,3.76666666666667,4.2,-1.01106938203651,0.128391935513993,0.242844771196833,0.699973914618761,-0.28853755743412,0.166139652771179
"140","URSULA    ",3.22375,3.79166666666667,4.63666666666667,4.23,3.11,3.63,-1.16433808736856,-0.58293832825429,0.128977973007688,0.442055561035599,-1.03786579039312,-0.399033091490138
"141","Xena",3.48,5.635,3.32166666666667,3.65,4.65,5.45,-0.853248140902522,1.69744216950722,-1.42000312649637,-0.325086208596372,0.719442045277229,1.40555356562494
"142","ZIPPY     ",3.6875,4.15666666666667,3.63166666666667,4.375,4.49666666666667,4.19,-0.601341159861734,-0.131398247775292,-1.05484408402774,0.633841003443591,0.544472001032994,0.156224341468348
"143","ZOE       ",4.02875,5.91666666666667,4.29333333333333,4,4.54,5.455,-0.187060401885016,2.04589090741111,-0.275445482629622,0.137844169629817,0.593920057015061,1.41051122127636
