Day,Month,Year,Observer ID,Start Time,Duration ,Aggression,Victim 1,Support,Supporter 1,Supporter 2,Supporter 3,Supporter 4,Supporter 5,Supporter 6,Dyadic +,Context,Aggressor ,Support,Support 1,Support 2,Support 3,Support 4,Support 5,Contact ,Directed non-contact,Display,Decided interaction,Notes,,,,,,,,
Day,Month,Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Jun,2013,VW,10:11,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Charges, swings ropes and hoots",,,,,,,,
25,Jun,2013,VW,14:16,31,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Jun,2013,VW,15:17,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Hoots and charges through pod,,,,,,,,
26,Jun,2013,VW,08:23,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,Y,LI,,,,,N,N,Y,N,"PA hoots, LI joins in, PA bangs wall",,,,,,,,
26,Jun,2013,VW,08:23,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,Y,ED,,,,,N,N,Y,N,"PA and ED hoot together, PA bangs wall",,,,,,,,
26,Jun,2013,VW,08:55,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Hoots and bangs on wall,,,,,,,,
26,Jun,2013,VW,10:25,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Jun,2013,VW,11:25,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Jun,2013,VW,12:12,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Jun,2013,VW,08:22,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Jun,2013,VW,08:54,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Jun,2013,VW,10:08,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Jun,2013,VW,11:53,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Charges into pod and hoots,,,,,,,,
27,Jun,2013,VW,11:53,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Charges,,,,,,,,
27,Jun,2013,VW,11:53,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Charges,,,,,,,,
27,Jun,2013,VW,13:37,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Jul,2013,VW,08:41,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,Y,LB,,,,,N,N,Y,N,"LO hoots, LB joins in",,,,,,,,
2,Jul,2013,VW,08:41,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,Y,KD,,,,,N,N,Y,N,"LO hoots, KD joins in, LO bangs on tunnel",,,,,,,,
2,Jul,2013,VW,08:41,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Swings and bangs on window,,,,,,,,
2,Jul,2013,VW,08:41,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Bangs in tunnel,,,,,,,,
2,Jul,2013,VW,08:41,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Puffs up and swings ropes,,,,,,,,
2,Jul,2013,VW,08:41,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Puffs up and swings ropes,,,,,,,,
2,Jul,2013,VW,08:41,30,Y,DA,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,Y,Q,KD,LB,ED,EM,Y,N,N,Y,"LO charges and hits DA, Q KD LB ED EM then chase DA",,,,,,,,
2,Jul,2013,VW,10:17,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Bangs in tunnel,,,,,,,,
2,Jul,2013,VW,10:17,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Hoots and bangs on tunnel,,,,,,,,
2,Jul,2013,VW,10:17,30,Y,PE,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,Charges and hits PE. PE chases back,,,,,,,,
2,Jul,2013,VW,10:17,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,Y,FK,RE,,,,N,N,Y,N,"KD hoots, FK and RE join in, KD bangs tunnel",,,,,,,,
2,Jul,2013,VW,10:17,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Hoots and bangs on tunnel,,,,,,,,
2,Jul,2013,VW,10:17,30,Y,FK,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,Charges and claps at FK,,,,,,,,
2,Jul,2013,VW,10:17,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Hoots and bangs on window,,,,,,,,
2,Jul,2013,VW,10:17,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Hoots and bangs on tunnel,,,,,,,,
2,Jul,2013,VW,10:17,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Hoots and charges round pod,,,,,,,,
2,Jul,2013,VW,10:17,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Bangs in tunnel,,,,,,,,
2,Jul,2013,VW,13:47,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Jul,2013,VW,14:55,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Puffs up and throws broccoli,,,,,,,,
2,Jul,2013,VW,14:55,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Puffs and swings ropes,,,,,,,,
2,Jul,2013,VW,14:55,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Bangs in tunnel,,,,,,,,
8,Jul,2013,VW,08:25,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Jul,2013,VW,08:58,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Bang in tunnel,,,,,,,,
8,Jul,2013,VW,08:58,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Swing and bang on window,,,,,,,,
8,Jul,2013,VW,08:58,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Charge into pod, jump and clap (at no one in particular)",,,,,,,,
8,Jul,2013,VW,08:58,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Bang on tunnel,,,,,,,,
8,Jul,2013,VW,08:58,30,Y,CI,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,"Hit CI, she doesn't retaliate",,,,,,,,
8,Jul,2013,VW,08:58,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Bang in tunnel,,,,,,,,
8,Jul,2013,VW,08:58,30,Y,CI,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,Chase and charge CI,,,,,,,,
9,Jul,2013,VW,08:23,31,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Jul,2013,VW,08:55,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,Y,LI,,,,,N,N,Y,N,"FK puffs up, charges round pod, LI joins in hooting",,,,,,,,
15,Jul,2013,VW,08:27,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Jul,2013,VW,08:58,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Jul,2013,VW,11:49,30,Y,ED,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,PA chase ED into pod,,,,,,,,
15,Jul,2013,VW,11:49,30,Y,PA,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,EM,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,EM chase PA into pod,,,,,,,,
16,Jul,2013,VW,09:58,31,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Jul,2013,VW,08:42,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Jul,2013,VW,08:46,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Jul,2013,VW,08:59,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LU,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Hoot and bang on tunnel,,,,,,,,
26,Jul,2013,VW,08:18,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Jul,2013,VW,08:26,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,RE charges into pod,,,,,,,,
29,Jul,2013,VW,08:26,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,KD charges into pod,,,,,,,,
29,Jul,2013,VW,08:26,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Bangs on tunnel and hoots,,,,,,,,
29,Jul,2013,VW,08:26,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,Y,LB,,,,,N,N,Y,N,"Hoots and bangs on tunnel, LB hoots",,,,,,,,
29,Jul,2013,VW,08:26,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,?,,,,,,?,?,? ,N,"Puffs up and charges out of pod, screaming heard in the tunnel",,,,,,,,
29,Jul,2013,VW,08:26,30,Y,ED,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,Chases ED into pod and hits her,,,,,,,,
29,Jul,2013,VW,08:26,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Bangs on tunnel,,,,,,,,
29,Jul,2013,VW,08:26,30,Y,LB,Y,EV,SO,PA,,,,Y,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,RE chases LB into pod,,,,,,,,
29,Jul,2013,VW,08:26,30,Y,RE,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,EV SO PA,,Y,EV,SO,PA,,N,Y,N,N,EV SO PA chase RE out of pod after he chases LB,,,,,,,,
29,Jul,2013,VW,08:26,30,Y,SO,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,FK hits SO,,,,,,,,
29,Jul,2013,VW,08:26,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Bangs on tunnel,,,,,,,,
29,Jul,2013,VW,08:26,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,EM,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Bangs on tunnel,,,,,,,,
29,Jul,2013,VW,08:26,30,Y,LB,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,PA charges LB,,,,,,,,
29,Jul,2013,VW,09:02,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,Y,DA,KD,,,,N,N,Y,N,All hoots together,,,,,,,,
30,Jul,2013,VW,08:21,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Jul,2013,VW,08:31,30,Y,FK,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,Charges and hits FK,,,,,,,,
1,Dec,2013,RS,13:39,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Dec,2013,RS,14:10,30,Y,KD,,,,,,,,,UNK,EV,Y,RE,,,,,N,Y,N,N,,,,,,,,,
1,Dec,2013,RS,14:10,30,Y,ED,,,,,,,,,UNK,PA,,,,,,,Y,Y,N,N,,,,,,,,,
1,Dec,2013,RS,14:42,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Dec,2013,RS,15:15,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Nov,2013,RS,14:07,30,Y,N/A,,,,,,,,,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
24,Nov,2013,RS,14:40,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Nov,2013,RS,15:10,30,Y,N/A,,,,,,,,,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
24,Nov,2013,RS,15:10,30,Y,FK,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
24,Nov,2013,RS,15:40,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Nov,2013,RS,12:15,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Nov,2013,RS,12:46,30,Y,HL,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
17,Nov,2013,RS,13:17,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Nov,2013,RS,13:50,30,Y,N/A,,,,,,,,,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
17,Nov,2013,RS,14:20,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Jul,2013,RS,14:20,30,N,,,,,,,,,,,,,,,,,,,,,,LI infant was born in the morning,,,,,,,,
3,Jul,2013,RS,14:58,30,N,,,,,,,,,,,,,,,,,,,,,,LI infant was born in the morning,,,,,,,,
9,Nov,2013,RS,14:00,30,Y,N/A,,,,,,,,,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
9,Nov,2013,RS,14:00,30,Y,N/A,,,,,,,,,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
9,Nov,2013,RS,14:30,30,Y,N/A,,,,,,,,,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
9,Nov,2013,RS,15:00,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Aug,2013,RS,11:10,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,there were several displays in the tunnels and in POD3,,,,,,,,
5,Aug,2013,RS,12:10,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
5,Aug,2013,RS,12:10,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
5,Aug,2013,RS,12:10,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
5,Aug,2013,RS,12:10,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
6,Aug,2013,RS,15:25,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Aug,2013,RS,15:55,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Oct,2013,RS,12:55,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Oct,2013,RS,13:27,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Oct,2013,RS,14:00,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Oct,2013,RS,14:30,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Jun,2013,RS,15:30,30,Y,HL,Y,RE,SO,PA,,,,Y,UNK,KL,N,N/A,N/A,N/A,N/A,N/A,Y,,,N,,,,,,,,,
15,Jun,2013,RS,15:30,30,Y,FK,Y,RE,PA,LO,,,,Y,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,Y,,,Y,it was a huge fight that took partly place in the outdoor enclosure and in POD 3,,,,,,,,
15,Jun,2013,RS,15:30,30,Y,HL,Y,SO,EV,ED,FK,,,Y,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,y,,,N,,,,,,,,,
15,Jun,2013,RS,15:30,30,Y,ED,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,Y,,N,,,,,,,,,
15,Jun,2013,RS,16:10,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Aug,2013,RS,14:00,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Aug,2013,RS,14:50,30,Y,LO,Y,RE,,,,,,Y,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,started in the outdoor enclosure,,,,,,,,
16,Aug,2013,RS,15:22,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Aug,2013,RS,15:52,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Oct,2013,RS,13:36,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Oct,2013,RS,14:07,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Oct,2013,RS,14:40,30,Y,N/A,,,,,,,,,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
20,Oct,2013,RS,14:40,30,Y,N/A,,,,,,,,,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
20,Oct,2013,RS,14:40,30,Y,N/A,,,,,,,,,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
20,Oct,2013,RS,14:40,30,Y,N/A,,,,,,,,,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
20,Oct,2013,RS,15:21,30,Y,N/A,,,,,,,,,UNK,ED,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
20,Oct,2013,RS,15:21,30,Y,N/A,,,,,,,,,UNK,ED,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
20,Oct,2013,RS,15:21,30,Y,N/A,,,,,,,,,UNK,ED,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
19,Jul,2013,RS,12:20,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Jul,2013,RS,15:10,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Jul,2013,RS,15:45,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Jul,2013,RS,16:15,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Jul,2013,RS,15:35,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Jul,2013,RS,16:05,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Jul,2013,RS,15:40,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Jul,2013,RS,16:10,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Aug,2013,RS,12:26,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
25,Aug,2013,RS,12:58,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Aug,2013,RS,13:29,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Aug,2013,RS,14:01,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Oct,2013,RS,10:17,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Oct,2013,RS,10:49,20,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Oct,2013,RS,13:05,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Oct,2013,RS,16:05,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Oct,2013,RS,16:35,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Jul,2013,RS,10:35,30,Y,N/A,,,,,,,,,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
27,Jul,2013,RS,13:30,30,Y,N/A,,,,,,,,,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
27,Jul,2013,RS,15:35,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Jul,2013,RS,16:05,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Jul,2013,RS,09:55,30,Y,N/A,,,,,,,,,UNK,KD PA LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
28,Jul,2013,RS,09:55,30,Y,N/A,,,,,,,,,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
28,Jul,2013,RS,09:55,30,Y,N/A,,,,,,,,,UNK,RE FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
28,Jul,2013,RS,09:55,30,Y,N/A,,,,,,,,,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
28,Jul,2013,RS,09:55,30,Y,N/A,,,,,,,,,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
28,Jul,2013,RS,09:55,30,Y,N/A,,,,,,,,,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
28,Jul,2013,RS,09:55,30,Y,N/A,,,,,,,,,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
28,Jul,2013,RS,10:30,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Jul,2013,RS,11:15,30,Y,N/A,,,,,,,,,UNK,PA,Y,LB,KD,FK,RE,,N,N,Y,N,enrichment outside,,,,,,,,
28,Jul,2013,RS,11:50,30,Y,LO,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,Y,,,N,,,,,,,,,
28,Jul,2013,RS,12:20,30,Y,N/A,,,,,,,,,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
28,Jul,2013,RS,13:50,30,Y,N/A,,,,,,,,,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
26,Jun,2013,RS,13:50,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Jun,2013,RS,14:28,30,Y,ED,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,"LO displayed, ED screamed, KL submitted to ED; afterwards ED groomed LO",,,,,,,,
1,Sep,2013,RS,12:55,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sep,2013,RS,13:30,30,Y,,,,,,,,,,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
1,Sep,2013,RS,13:30,30,Y,,,,,,,,,,UNK,RE,Y,FK,DA,,,,N,N,Y,N,,,,,,,,,
1,Sep,2013,RS,13:30,30,Y,,,,,,,,,,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
1,Sep,2013,RS,13:30,30,Y,HL,Y,SO,,,,,,Y,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
1,Sep,2013,RS,13:30,30,Y,,,,,,,,,,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
1,Sep,2013,RS,13:30,30,Y,,,,,,,,,,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
1,Sep,2013,RS,13:30,30,Y,,,,,,,,,,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
1,Sep,2013,RS,14:03,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sep,2013,RS,14:35,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Jun,2013,RS,10:50,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
1,Jun,2013,RS,10:50,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
1,Jun,2013,RS,10:50,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
